SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
NHPC,EQ,26.15,26.15,25.9,26,26,26,2300752,59832542.7,12-AUG-2021,4135,INE848E01016,
NIACL,EQ,146,151.6,145.2,148.65,149,149.6,721700,106161669.75,12-AUG-2021,16264,INE470Y01017,
NIBL,EQ,19.85,20,19.1,19.75,19.9,19.35,30960,616401.45,12-AUG-2021,128,INE047O01014,
NIFTYBEES,EQ,176.7,176.7,174.55,176.17,176.1,175.37,793639,139558907.92,12-AUG-2021,12280,INF204KB14I2,
NIFTYEES,EQ,21125,21328,21125,21328,21328,21328,3,63781,12-AUG-2021,3,INF754K01EK3,
NIITLTD,EQ,312,330,311,327.9,326.5,313.45,1415479,457740542.1,12-AUG-2021,26153,INE161A01038,
NILAINFRA,EQ,6.15,6.65,6,6.65,6.65,6.05,968200,6287200.05,12-AUG-2021,938,INE937C01029,
NILASPACES,BE,1.95,2.1,1.95,2.05,2.05,2.05,308654,610416.75,12-AUG-2021,319,INE00S901012,
NILKAMAL,EQ,2582.35,2648.2,2575,2609.05,2590,2578.25,22031,57383642.35,12-AUG-2021,4136,INE310A01015,
NIPPOBATRY,EQ,942,1060,937.5,1017.1,1020,930.35,42607,43327427.65,12-AUG-2021,5821,INE567A01010,
NIRAJ,EQ,51.2,51.2,47.85,49.25,49.8,49.35,39782,1943492.8,12-AUG-2021,941,INE368I01016,
NITCO,EQ,21.25,22.95,21.25,22.95,22.95,21.9,52282,1182976.3,12-AUG-2021,340,INE858F01012,
NITINFIRE,BZ,1.65,1.65,1.65,1.65,1.65,1.7,56251,92814.15,12-AUG-2021,62,INE489H01020,
NITINSPIN,BE,194,212.45,194,212.45,212.45,202.35,239441,49523797,12-AUG-2021,1512,INE229H01012,
NITIRAJ,EQ,52,52,48.1,50.85,49.65,51.45,695,34957.75,12-AUG-2021,71,INE439T01012,
NKIND,EQ,35.45,35.45,35.45,35.45,35.45,33.8,2046,72530.7,12-AUG-2021,27,INE542C01019,
NLCINDIA,EQ,54.65,56,54.65,55.85,56,54.95,1215478,67360184.65,12-AUG-2021,6820,INE589A01014,
NMDC,EQ,172.75,175,170.25,173.45,174.25,171.8,9256188,1598108678.05,12-AUG-2021,39242,INE584A01023,
NOCIL,EQ,272,276.95,270,271.9,271.4,271.1,1453482,397241704.75,12-AUG-2021,21185,INE163A01018,
NOIDATOLL,EQ,5.85,6.05,5.65,5.85,5.85,5.8,138401,817491.6,12-AUG-2021,207,INE781B01015,
NORBTEAEXP,EQ,7.2,7.2,6.35,6.85,6.85,6.55,2287,16087.55,12-AUG-2021,18,INE369C01017,
NOVARTIND,EQ,852.6,852.7,820,827.1,830,842.3,68275,56965202.45,12-AUG-2021,5029,INE234A01025,
NPBET,EQ,185.79,187.63,181.95,187.59,187.63,183.99,224,41727.18,12-AUG-2021,33,INF277K010X4,
NPST,ST,78.95,78.95,72.4,77.45,78,76.2,32000,2389360,12-AUG-2021,20,INE0FFK01017,
NRAIL,EQ,311.6,319,310.65,314.1,314.85,306.95,54576,17215797.6,12-AUG-2021,3572,INE740D01017,
NRBBEARING,EQ,121.3,127.55,121.3,126.1,126.5,121.25,209119,26176519,12-AUG-2021,4383,INE349A01021,
NSIL,EQ,1878,1884.8,1794.95,1855.75,1859,1814.05,1409,2608260.65,12-AUG-2021,324,INE023A01030,
NTL,BE,2.9,2.9,2.9,2.9,2.9,2.8,10010,29029,12-AUG-2021,19,INE333I01036,
NTPC,EQ,116.95,119.4,116.5,119.15,118.9,116.95,8640167,1019203658.15,12-AUG-2021,51859,INE733E01010,
NTPC,N4,1135,1153,1135,1153,1153,1155,30,34410,12-AUG-2021,2,INE733E07JH3,
NTPC,N6,1427,1430,1425,1425.95,1425.5,1425.87,78,111170.5,12-AUG-2021,5,INE733E07JJ9,
NTPC,N7,13.76,13.84,13.76,13.82,13.84,13.8,37023,511626.44,12-AUG-2021,113,INE733E07JP6,
NTPC,NA,1330,1330,1324,1330,1330,1345,54,71808,12-AUG-2021,3,INE733E07JT8,
NTPC,ND,1332.01,1332.01,1332.01,1332.01,1332.01,1334,63,83916.63,12-AUG-2021,1,INE733E07JW2,
NUCLEUS,EQ,670,695,665.3,684.15,683,667.05,85918,58685177.6,12-AUG-2021,5913,INE096B01018,
NURECA,EQ,1638.7,1691.95,1620,1691.95,1691.95,1611.4,9538,15981968.55,12-AUG-2021,657,INE0DSF01015,
NXTDIGITAL,EQ,464.25,483.05,464.25,480.65,482.25,467.9,3780,1811684.95,12-AUG-2021,198,INE353A01023,
OAL,EQ,866.65,895.85,860.95,883,888.7,853,13072,11506179.85,12-AUG-2021,1809,INE959C01023,
OBEROIRLTY,EQ,685.85,697.25,681.35,690.15,688.4,692.75,231200,159352456.05,12-AUG-2021,7504,INE093I01010,
OCCL,EQ,1077,1102.95,1053.75,1079.5,1083,1043.85,26823,29110942.1,12-AUG-2021,2971,INE321D01016,
OFSS,EQ,4468,4709.9,4454.3,4671.25,4700,4447.35,277121,1272993710.35,12-AUG-2021,34220,INE881D01027,
OIL,EQ,164,171,162.7,164.5,164.2,163.5,3331089,556886159.75,12-AUG-2021,36526,INE274J01014,
OILCOUNTUB,BE,7,7.1,6.6,6.7,6.8,6.8,4332,29633.95,12-AUG-2021,36,INE591A01010,
OLECTRA,BE,290.1,312.9,290.1,312.9,312.9,298,253674,77795957.75,12-AUG-2021,1999,INE260D01016,
OMAXAUTO,BE,53.35,53.7,49.7,52,51.95,52.3,23955,1239336.5,12-AUG-2021,201,INE090B01011,
OMAXE,EQ,75.3,80.5,75.3,80.05,80,76.7,60475,4797945.45,12-AUG-2021,1145,INE800H01010,
OMINFRAL,EQ,31.25,33.6,30.95,32.65,33.6,31.15,220921,7110346.3,12-AUG-2021,1104,INE239D01028,
OMKARCHEM,EQ,16.85,18.5,16.85,17,16.95,17.7,425721,7370117.3,12-AUG-2021,1728,INE474L01016,
ONELIFECAP,BE,18,18.6,17.2,18.6,18.6,17.75,37426,690742.85,12-AUG-2021,154,INE912L01015,
ONEPOINT,BE,39.85,41.8,37.9,41.65,41.5,39.85,43794,1768357.9,12-AUG-2021,191,INE840Y01011,
ONGC,EQ,116.1,117.9,115.3,116.25,116.4,117,13519139,1574444638.85,12-AUG-2021,64125,INE213A01029,
ONMOBILE,EQ,122.05,129.35,122,126.8,127,121.4,484904,61374945.45,12-AUG-2021,6504,INE809I01019,
ONWARDTEC,EQ,250,252.75,245,248.6,249,241.9,26436,6586665.65,12-AUG-2021,1558,INE229A01017,
OPTIEMUS,BE,147.6,150,141,149.35,148.05,143.65,100172,14649459.2,12-AUG-2021,809,INE350C01017,
OPTOCIRCUI,BE,3.85,4,3.85,4,4,3.85,247456,984740.45,12-AUG-2021,312,INE808B01016,
ORBTEXP,EQ,80,84,78.6,82.2,83,77.7,32914,2700718.25,12-AUG-2021,1193,INE231G01010,
ORCHPHARMA,BE,427,444.9,417.5,442.35,444.9,423.75,10002,4381687.15,12-AUG-2021,398,INE191A01027,
ORICONENT,EQ,33.05,33.05,32.65,33.05,33.05,31.5,88410,2921759.3,12-AUG-2021,216,INE730A01022,
ORIENTABRA,EQ,30.35,31.5,30,31.25,31.25,29.9,235901,7270333.85,12-AUG-2021,2174,INE569C01020,
ORIENTALTL,EQ,9.25,10.25,8.95,9.55,9.7,9,82139,786520.75,12-AUG-2021,350,INE998H01012,
ORIENTBELL,EQ,336.4,350,322.65,332.45,331.9,333,48222,16216340.8,12-AUG-2021,2648,INE607D01018,
ORIENTCEM,EQ,155.6,163.5,155.55,162.35,163,154.4,637872,102824049.8,12-AUG-2021,8609,INE876N01018,
ORIENTELEC,EQ,322.6,331.1,316.5,327.75,328.6,322.95,304675,98909379.05,12-AUG-2021,9132,INE142Z01019,
ORIENTHOT,EQ,35.7,38.3,35.7,36.95,37,35.3,241486,8984416.9,12-AUG-2021,2703,INE750A01020,
ORIENTLTD,EQ,77.7,77.7,74.4,75.35,75.3,74.55,2611,197360.35,12-AUG-2021,54,INE609C01024,
ORIENTPPR,EQ,28.95,30.35,28.9,30,30.3,28.7,1223651,36388061.25,12-AUG-2021,3275,INE592A01026,
ORISSAMINE,EQ,2858.35,2942.35,2790,2928.75,2934.9,2844.1,14472,41658570.95,12-AUG-2021,2478,INE725E01024,
ORTEL,BZ,1,1,1,1,1,1,100,100,12-AUG-2021,1,INE849L01019,
ORTINLAB,EQ,30.2,31.8,29.7,31.55,31.8,30.05,72082,2240057.15,12-AUG-2021,853,INE749B01020,
OSIAHYPER,SM,193.75,209,184,200,200,181,14800,2963380,12-AUG-2021,26,INE06IR01013,
OSWALAGRO,EQ,15.75,16.55,15.15,16.45,16.45,15.8,99201,1619877.1,12-AUG-2021,399,INE142A01012,
PAEL,BZ,5.95,6.2,5.8,6.2,6.2,5.95,3730,22606,12-AUG-2021,13,INE766A01018,
PAGEIND,EQ,32998.25,32998.25,31800,32373.6,31800,32980.6,16354,531691435.45,12-AUG-2021,7379,INE761H01022,
PAISALO,EQ,611.8,619,598.05,608.8,619,604.9,53554,32539076,12-AUG-2021,4214,INE420C01042,
PALASHSECU,EQ,62.95,64.9,60.2,64.9,64.9,59,33993,2202824.1,12-AUG-2021,135,INE471W01019,
PALREDTEC,EQ,112,118.6,108.25,114,114,110.5,57164,6555852.85,12-AUG-2021,2704,INE218G01033,
PANACEABIO,EQ,325,335,325,328.2,329,320.7,69827,23015058.85,12-AUG-2021,3077,INE922B01023,
PANACHE,BE,62.75,63.8,61,63.2,62.85,60.9,7485,465503.05,12-AUG-2021,81,INE895W01019,
PANAMAPET,EQ,281.9,299.4,275.25,295.9,296.8,279.8,267257,78150586.3,12-AUG-2021,7481,INE305C01029,
PARACABLES,BE,13.7,15.1,13.7,15.1,15.1,14.4,369799,5385198.9,12-AUG-2021,1028,INE074B01023,
PARAGMILK,EQ,127,129.85,126.45,128.7,129,125.9,341699,43845884.6,12-AUG-2021,4360,INE883N01014,
PARSVNATH,EQ,14.05,15.05,13.85,15.05,15.05,14.35,412357,6054616.65,12-AUG-2021,582,INE561H01026,
PARTYCRUS,SM,17.25,17.5,17.25,17.5,17.5,17.2,4000,69500,12-AUG-2021,2,INE06ZX01015,
PATELENG,EQ,18,18.75,17.9,18.25,18.1,18,4576149,84174776.5,12-AUG-2021,8021,INE244B01030,
PATINTLOG,EQ,21.95,22.7,21.9,22.7,22.7,21.65,19873,448223.95,12-AUG-2021,169,INE529D01014,
PATSPINLTD,EQ,9.75,10.25,9.75,9.85,10.25,10.25,24544,239948.75,12-AUG-2021,97,INE790C01014,
PBAINFRA,BE,11.25,12.3,11.25,12.3,12.3,11.75,10568,125275.95,12-AUG-2021,41,INE160H01019,
PCHFL,N2,1010,1025,1002.5,1021.25,1022.5,1003.95,448,455544.5,12-AUG-2021,16,INE516Y07386,
PCHFL,N4,1004.01,1010,1004.01,1010,1010,1000,140,141200.3,12-AUG-2021,7,INE516Y07394,
PCHFL,N6,1005,1009.99,1005,1007.96,1008,1005.64,41,41295.19,12-AUG-2021,7,INE516Y07402,
PCHFL,NA,1003.9,1003.9,1001,1001,1001,1004.81,300,300639.9,12-AUG-2021,4,INE516Y07428,
PCJEWELLER,EQ,23,23.45,22.85,23.25,23.2,22.75,1269550,29459388.55,12-AUG-2021,3882,INE785M01013,
PDMJEPAPER,EQ,40.6,43.2,40.05,41.85,41.9,40.6,557776,23548070.85,12-AUG-2021,7529,INE865T01018,
PDSMFL,EQ,1360.05,1420,1343.05,1397.95,1400,1350.55,13714,19040556.8,12-AUG-2021,1142,INE111Q01013,
PEARLPOLY,EQ,15.95,16.5,15.9,16.2,16.45,15.9,11974,193790.95,12-AUG-2021,29,INE844A01013,
PEL,EQ,2729.5,2782,2688.75,2718.8,2715.05,2729.7,639553,1746790319.85,12-AUG-2021,41220,INE140A01024,
PENIND,EQ,33.75,35.5,33.1,33.8,34.2,34.1,1456039,49908317.2,12-AUG-2021,6202,INE932A01024,
PENINLAND,BE,11.95,13.15,11.95,13.05,13,12.55,307111,3887068.8,12-AUG-2021,429,INE138A01028,
PENTAGOLD,SM,72.5,72.5,72.5,72.5,72.5,76.3,12000,870000,12-AUG-2021,2,INE175Y01012,
PERSISTENT,EQ,3111.05,3178,3098.65,3167.45,3169,3095.55,129752,409197737.9,12-AUG-2021,13751,INE262H01013,
PETRONET,EQ,215,216,213.6,214.3,214.5,214.25,2314425,496748731.6,12-AUG-2021,21009,INE347G01014,
PFC,EQ,129.3,132.4,128.65,129.65,129.45,128.9,9907419,1288303811.65,12-AUG-2021,38159,INE134E01011,
PFC,N3,1321,1323.76,1321,1323.76,1323.76,1319.71,12,15868.56,12-AUG-2021,2,INE134E07588,
PFC,N8,1434.1,1440,1431.99,1438.22,1436,1436.5,754,1081651.49,12-AUG-2021,19,INE134E07463,
PFIZER,EQ,5759.85,5881.45,5722.3,5819.75,5816,5748.75,46206,268058441.25,12-AUG-2021,5790,INE182A01018,
PFOCUS,EQ,52.95,54.95,50.95,54.1,54.75,51.3,29200,1553452.7,12-AUG-2021,373,INE367G01038,
PFS,EQ,19.25,20.3,19,19.6,19.25,18.9,1445367,28191807.1,12-AUG-2021,2966,INE560K01014,
PGEL,EQ,354.1,354.1,339,348.65,349.95,341.1,17583,6125106.85,12-AUG-2021,781,INE457L01011,
PGHH,EQ,12400,12684.95,12350,12586.2,12674,12399.25,2641,32929791.75,12-AUG-2021,1299,INE179A01014,
PGHL,EQ,5346.2,5448.5,5310.05,5426.65,5400.05,5347.95,4959,26607607.3,12-AUG-2021,1815,INE199A01012,
PGIL,EQ,372,396.45,362.05,374.25,371,357.45,66152,25132009.9,12-AUG-2021,5009,INE940H01014,
PGINVIT,IV,122.5,123.5,122.15,122.83,122.8,122.04,569685,70032324.14,12-AUG-2021,3559,INE0GGX23010,
PHILIPCARB,EQ,241.9,254.7,241.9,253.05,253.35,240.9,1987718,500681733.8,12-AUG-2021,30591,INE602A01023,
PHOENIXLTD,EQ,855,873.15,843,860.8,870,842.35,405954,345666587.05,12-AUG-2021,9076,INE211B01039,
PIDILITIND,EQ,2288,2288,2202.3,2220.8,2222,2260.25,940284,2097784724.85,12-AUG-2021,64391,INE318A01026,
PIIND,EQ,3083,3153.15,3080.05,3123.2,3137.75,3066.85,316308,986422446.9,12-AUG-2021,27316,INE603J01030,
PILANIINVS,EQ,1915,1948.5,1887.25,1906.6,1909.95,1878.5,2570,4926935.35,12-AUG-2021,433,INE417C01014,
PILITA,EQ,6.65,7.3,6.65,6.8,6.75,6.8,3707561,25652726.55,12-AUG-2021,2383,INE600A01035,
PIONDIST,EQ,127.3,131.8,127.3,129.25,130.95,127.25,13002,1695476.6,12-AUG-2021,201,INE889E01010,
PIONEEREMB,EQ,65.95,71.35,65.15,70.25,70,65.3,359231,24958382.75,12-AUG-2021,5443,INE156C01018,
PITTIENG,EQ,175,189.5,173,189.5,189.5,180.5,326035,60113099.1,12-AUG-2021,3906,INE450D01021,
PKTEA,BE,321.75,327.95,300,327.95,327.95,312.35,2069,661480.7,12-AUG-2021,49,INE431F01018,
PLASTIBLEN,EQ,262,270.7,261.95,266.6,265.5,260.1,51509,13704103.65,12-AUG-2021,1850,INE083C01022,
PNB,EQ,37.45,37.95,37.4,37.8,37.95,37.4,32721153,1232806287.5,12-AUG-2021,45409,INE160A01022,
PNBGILTS,EQ,66,67.8,65.3,67.15,67.4,65.35,259849,17291420.95,12-AUG-2021,2886,INE859A01011,
PNBHOUSING,BE,692.1,703,669,695.85,698,692.1,47818,33140972.1,12-AUG-2021,1104,INE572E01012,
PNC,EQ,35.85,38.55,34.45,37.65,37.9,35.05,77857,2944884.35,12-AUG-2021,593,INE392B01011,
PNCINFRA,EQ,292,311.3,292,309.85,309.6,294.35,568942,174296861.6,12-AUG-2021,11398,INE195J01029,
PODDARHOUS,EQ,188.4,192.55,182.1,192.55,192.55,183.4,6825,1303829.8,12-AUG-2021,151,INE888B01018,
PODDARMENT,EQ,346.85,360.55,346.85,354.8,354.5,341,28817,10252475.85,12-AUG-2021,2335,INE371C01013,
POKARNA,EQ,459,475,456.1,464.15,474,451.6,217781,101272516.1,12-AUG-2021,8018,INE637C01025,
POLYCAB,EQ,1819.4,1836.5,1804.05,1809.65,1810.7,1806.75,161242,292530184.75,12-AUG-2021,15080,INE455K01017,
POLYMED,EQ,908,937.95,891.05,918.25,915,903.95,79851,73190671.95,12-AUG-2021,7801,INE205C01021,
POLYPLEX,EQ,1478,1550,1471.5,1546.1,1545,1469.55,293942,447431766.7,12-AUG-2021,16834,INE633B01018,
PONNIERODE,BE,262.4,264.8,248,260.9,260,252.2,13171,3456121.2,12-AUG-2021,307,INE838E01017,
POONAWALLA,BE,176.9,177.7,171.05,177,177,174.95,1074082,189374292.75,12-AUG-2021,2701,INE511C01022,
POONAWALLA,N1,1022,1022,1022,1022,1022,1025,2,2044,12-AUG-2021,1,INE511C07656,
POWERGRID,EQ,177,187.7,176.3,187,187,176.35,43580817,8005080248.5,12-AUG-2021,239333,INE752E01010,
POWERINDIA,EQ,1801,1816.55,1781,1798.95,1798,1796.65,29096,52155142.6,12-AUG-2021,5879,INE07Y701011,
POWERMECH,EQ,804,823.6,797.05,815.25,820,804.25,121965,99358843.75,12-AUG-2021,5418,INE211R01019,
PPAP,EQ,249,259.9,249,256.6,258,247,35101,8973985.5,12-AUG-2021,2217,INE095I01015,
PPL,EQ,168.95,168.95,164.35,165.4,164.9,163.25,226344,37739214.75,12-AUG-2021,5222,INE050001010,
PRAENG,BE,22.9,25.3,22.9,25.3,25.3,24.1,456252,10757216.55,12-AUG-2021,636,INE505C01016,
PRAJIND,BE,330.05,353.6,324.1,343.6,349,337.05,1121426,385714386.85,12-AUG-2021,14405,INE074A01025,
PRAKASH,EQ,73.2,76,73.2,75.6,75.65,73.35,1081365,80876758.5,12-AUG-2021,6882,INE603A01013,
PRAKASHSTL,EQ,2,2,2,2,2,1.95,187934,375868,12-AUG-2021,70,INE696K01024,
PRAXIS,EQ,45.75,47.45,44.25,47.45,47.45,45.2,13202,614926.3,12-AUG-2021,91,INE546Y01022,
PRECAM,EQ,90,97.8,90,95.6,96,91.1,390031,36808821.9,12-AUG-2021,6131,INE484I01029,
PRECOT,EQ,269,278.6,266,278.6,278.6,265.35,31971,8855659.35,12-AUG-2021,372,INE283A01014,
PRECWIRE,EQ,216.4,232.95,216.4,230,230,214.9,108322,24536085.9,12-AUG-2021,3499,INE372C01029,
PREMEXPLN,BE,246.95,248.55,235,247.55,247.8,236.75,27703,6871520.95,12-AUG-2021,275,INE863B01011,
PREMIER,EQ,5.15,5.15,5.15,5.15,5.15,4.95,11809,60816.35,12-AUG-2021,34,INE342A01018,
PREMIERPOL,EQ,82,82,79,82,82,78.1,19096,1552456.1,12-AUG-2021,189,INE309M01012,
PRESSMN,EQ,30,32.9,29.65,31.55,31.5,30,125214,3924127.3,12-AUG-2021,1399,INE980A01023,
PRESTIGE,EQ,362,367.4,350.55,355,356,360.95,610965,218615281.05,12-AUG-2021,16202,INE811K01011,
PRICOLLTD,EQ,83.85,89.2,83.5,87.7,87,83.85,869674,75568701.2,12-AUG-2021,8593,INE726V01018,
PRIMESECU,EQ,87.15,94,86.9,91.75,90,91.45,164859,14619778.75,12-AUG-2021,1038,INE032B01021,
PRINCEPIPE,EQ,642.9,669.8,640,659.45,662,636.75,256143,167869170.55,12-AUG-2021,11838,INE689W01016,
PRITI,SM,170.5,170.5,170.5,170.5,170.5,179,8000,1364000,12-AUG-2021,2,INE974Z01015,
PRITIKAUTO,EQ,18.25,18.6,18,18.2,18.1,17.9,62493,1143600.85,12-AUG-2021,286,INE583R01029,
PRIVISCL,EQ,1620,1700,1605.85,1673.9,1670,1585.95,55096,92333528.55,12-AUG-2021,6264,INE959A01019,
PROINDIA,BE,19.65,19.65,19.65,19.65,19.65,18.75,454,8921.1,12-AUG-2021,11,INE217G01035,
PROLIFE,SM,89,89,89,89,89,93,6000,534000,12-AUG-2021,2,INE994V01012,
PROZONINTU,EQ,32.8,32.8,31.5,32.05,32,31.2,277319,8876153.75,12-AUG-2021,1907,INE195N01013,
PRSMJOHNSN,EQ,135,138.25,133.4,136.7,136.75,133.9,527748,72294806.85,12-AUG-2021,8427,INE010A01011,
PSB,EQ,16.8,17.85,16.55,17.5,17.5,16.55,924663,16048109.2,12-AUG-2021,2457,INE608A01012,
PSPPROJECT,EQ,431.95,454.9,428.25,448.65,450.1,426.8,63267,27828613.95,12-AUG-2021,3943,INE488V01015,
PSUBNKBEES,EQ,26.09,26.11,25.61,25.99,26,25.72,220457,5721007.22,12-AUG-2021,881,INF204KB16I7,
PTC,EQ,99.7,102.4,98.25,99.4,100.2,95.9,2119816,212407223.45,12-AUG-2021,17300,INE877F01012,
PTL,EQ,47,50.55,47,49.2,48.8,46.65,125035,6170317.8,12-AUG-2021,1714,INE034D01031,
PUNJABCHEM,EQ,1385.95,1485.05,1360.1,1485.05,1485.05,1237.55,211102,305563354.35,12-AUG-2021,18217,INE277B01014,
PUNJLLOYD,BZ,2,2,1.9,2,2,1.95,200371,394540.4,12-AUG-2021,161,INE701B01021,
PURVA,EQ,100.85,104.4,99.55,100.9,101.1,100.05,437310,44757580.1,12-AUG-2021,7195,INE323I01011,
PVP,BE,6.8,6.95,6.5,6.5,6.5,6.8,211562,1404217.25,12-AUG-2021,346,INE362A01016,
PVR,EQ,1375,1431,1370,1408.9,1404.7,1390.55,1120776,1577126911.1,12-AUG-2021,40568,INE191H01014,
QGOLDHALF,EQ,2008,2018,2005.85,2017,2017,1997,297,598736.3,12-AUG-2021,49,INF082J01010,
QNIFTY,EQ,1696,1702,1696,1702,1702,1688,30,50994,12-AUG-2021,8,INF082J01028,
QUESS,EQ,828.95,867,828.9,863.3,865,822,307844,264231614.75,12-AUG-2021,22789,INE615P01015,
QUICKHEAL,EQ,226,238,226,235.2,236.25,224.6,527377,123168374.55,12-AUG-2021,11442,INE306L01010,
RADAAN,EQ,1.05,1.05,1.05,1.05,1.05,1,4173,4381.65,12-AUG-2021,5,INE874F01027,
RADICO,EQ,905,945,905,935.25,934.95,892.05,1921038,1788795533.8,12-AUG-2021,54877,INE944F01028,
RADIOCITY,EQ,24.5,24.8,23.9,24.5,24.5,24.5,311567,7623553.65,12-AUG-2021,930,INE919I01024,
RAILTEL,EQ,131.8,135.75,131.75,134.75,135,130.9,604666,81056366.95,12-AUG-2021,9007,INE0DD101019,
RAIN,EQ,234,237.75,229.45,235.3,234.15,233.75,3009944,705239330.15,12-AUG-2021,28464,INE855B01025,
RAJESHEXPO,EQ,612.5,622,607.05,608.5,608.05,611.05,234638,144087356.65,12-AUG-2021,5853,INE343B01030,
RAJMET,BE,185,189,185,187.05,186.1,184.45,8819,1651634.65,12-AUG-2021,212,INE00KV01014,
RAJRATAN,BE,1834.8,2027.9,1834.8,2027.9,2027.9,1931.35,39577,77383108.45,12-AUG-2021,1929,INE451D01011,
RAJRAYON,BZ,0.4,0.4,0.35,0.4,0.4,0.35,1942574,762163.75,12-AUG-2021,349,INE533D01024,
RAJSREESUG,EQ,24.95,25.45,24.1,25.1,25.05,24.35,25174,628436,12-AUG-2021,273,INE562B01019,
RAJTV,BE,38.3,39.85,37.4,39.5,39.7,38,8630,335869.85,12-AUG-2021,80,INE952H01027,
RALLIS,EQ,300.9,306.35,296,296.7,299,299.65,597527,179193645.7,12-AUG-2021,14053,INE613A01020,
RAMANEWS,EQ,20.5,21.6,20.5,20.85,20.85,20.4,158650,3343016,12-AUG-2021,735,INE278B01020,
RAMASTEEL,BE,244,253.85,241.85,253.85,253.85,241.8,99670,25142510.35,12-AUG-2021,776,INE230R01027,
RAMCOCEM,EQ,1006.95,1022.6,987,989.25,987.5,1006.95,455786,454237970.85,12-AUG-2021,15001,INE331A01037,
RAMCOIND,EQ,295,315.5,295,313.1,313,294.15,248568,76456643.95,12-AUG-2021,7080,INE614A01028,
RAMCOSYS,EQ,488,496.5,473.9,479.3,483.45,487.4,241826,116797312.2,12-AUG-2021,9356,INE246B01019,
RAMKY,BE,182.8,190.4,178.95,181.25,184.5,181.8,56670,10550217.4,12-AUG-2021,353,INE874I01013,
RANASUG,BE,25.35,26.7,24.4,26.5,26.7,25.45,484778,12669665,12-AUG-2021,1757,INE625B01014,
RANEENGINE,EQ,306.4,321.9,306.4,313.2,313.4,305.05,18760,5925684.2,12-AUG-2021,1250,INE222J01013,
RANEHOLDIN,EQ,673,700,670.8,691.25,691.8,663.45,39218,26893047.9,12-AUG-2021,3027,INE384A01010,
RATNAMANI,EQ,2155,2166.8,2100,2104.9,2110,2144.25,14017,29808815.95,12-AUG-2021,2227,INE703B01027,
RAYMOND,EQ,416.2,421,413,417.25,417.95,412.95,362567,151100690.65,12-AUG-2021,10654,INE301A01014,
RBL,EQ,920,984,910.8,969.1,971,920.35,8832,8493879.75,12-AUG-2021,1476,INE244J01017,
RBLBANK,EQ,178,179.25,175.2,176.25,176.9,177.7,4875673,861217335.15,12-AUG-2021,43797,INE976G01028,
RCF,EQ,74.85,77.2,74.8,75.9,76.25,74.5,2314354,175805111.8,12-AUG-2021,14331,INE027A01015,
RCOM,EQ,3,3.05,2.95,3.05,3.05,2.95,23238276,70559033.9,12-AUG-2021,9511,INE330H01018,
RECLTD,EQ,148.75,151.6,148.2,151,151.45,148.65,4379982,657463047.4,12-AUG-2021,19491,INE020B01018,
RECLTD,N8,1133,1133,1133,1133,1133,1134,172,194876,12-AUG-2021,4,INE020B07HR4,
RECLTD,N9,1290.5,1305,1290.5,1298.27,1305,1305,481,622691.1,12-AUG-2021,6,INE020B07HS2,
RECLTD,NE,1145,1153.89,1145,1153.4,1153.4,1145.61,304,349869.06,12-AUG-2021,4,INE020B07IF7,
RECLTD,NI,1182.5,1182.5,1182.5,1182.5,1182.5,1182.5,180,212850,12-AUG-2021,3,INE020B07GH7,
REDINGTON,EQ,325,332.2,325,330.2,332.1,320.05,733195,241889068.25,12-AUG-2021,21665,INE891D01026,
REFEX,EQ,123.25,135.25,123.25,133.9,135.25,124.25,126919,16564618.9,12-AUG-2021,4891,INE056I01017,
RELAXO,EQ,1155,1168,1150,1162.4,1166,1145.35,109435,126900553,12-AUG-2021,13587,INE131B01039,
RELCAPITAL,EQ,15.2,15.9,15.05,15.9,15.9,15.15,1380271,21701849.75,12-AUG-2021,3001,INE013A01015,
RELIANCE,EQ,2124.9,2126.2,2105,2110.5,2109.8,2117.3,3755507,7943326100.05,12-AUG-2021,114345,INE002A01018,
RELIANCEP1,E1,1488.1,1491.4,1471.7,1480,1478.5,1481.05,240943,356716483.25,12-AUG-2021,8688,IN9002A01032,
RELIGARE,EQ,152.4,158.8,151,154.55,156,150.65,1369514,212801608.85,12-AUG-2021,10501,INE621H01010,
RELINFRA,BE,71.4,72.45,70.25,71.55,71.5,70.4,596198,42683421.15,12-AUG-2021,5183,INE036A01016,
REMSONSIND,BE,222,231.5,214.65,230.95,226.7,224.3,1377,316494.15,12-AUG-2021,57,INE474C01015,
RENUKA,BE,27.1,28,26.1,27.75,27.95,26.7,6169968,170214994.55,12-AUG-2021,14674,INE087H01022,
REPCOHOME,EQ,324,330.75,320.3,329.8,329.95,320.85,62220,20383758.15,12-AUG-2021,2433,INE612J01015,
REPL,EQ,244.2,244.2,234.05,241.85,241.95,239.75,26417,6375751.25,12-AUG-2021,1006,INE364Z01019,
REPRO,EQ,485.1,485.1,451.9,470.8,467.5,491.1,100563,46951737.3,12-AUG-2021,6636,INE461B01014,
RESPONIND,EQ,127,129.55,126,127.15,128,127.5,10750,1367350.05,12-AUG-2021,513,INE688D01026,
